时间/s,PPG_G,PPG_R,PPG_IR,U1h,U1l,U2h,U2l,U3h,U3l,U4h,U4l,ACCX,ACCY,ACCZ,GX,GY,GZ
35.772742,8051,31612,39206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.790658,8049,31611,39205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.811369,8053,31610,39209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.812413,8057,31612,39212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.831024,8059,31614,39220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.832047,8058,31617,39231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.850693,8067,31625,39238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.851805,8073,31627,39248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.871787,8078,31633,39254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.872809,8083,31632,39260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.88999,8084,31632,39261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.8915,8082,31627,39257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.910906,8086,31626,39252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.911926,8087,31623,39250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.930384,8084,31621,39245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.931474,8080,31620,39232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.950922,8076,31615,39224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.95193,8068,31615,39211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.969747,8065,31610,39202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.971795,8054,31610,39191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.990343,8050,31607,39179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.991854,8042,31606,39172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.011769,8043,31610,39167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.012787,8037,31610,39165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.021908,8034,31609,39159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.040164,8026,31604,39147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.041236,8025,31602,39135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.059834,8017,31593,39124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.06187,8015,31591,39114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.080287,8007,31586,39106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.081394,8008,31586,39099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.099869,8001,31579,39093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.10091,8001,31582,39092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.121171,7998,31581,39094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.122687,8001,31584,39098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.139877,7997,31586,39102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.140988,8000,31589,39107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.160886,7994,31590,39117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.161992,8003,31592,39124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.180841,8000,31597,39128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.181867,8005,31597,39139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.20065,8008,31603,39147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.201684,8009,31599,39152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.220537,8013,31606,39163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.221552,8017,31605,39172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.240987,8020,31608,39175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.241993,8025,31611,39180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.250239,8021,31612,39189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.272387,8025,31617,39190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.274539,8032,31619,39197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.290976,8034,31616,39200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.292482,8034,31620,39204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.309478,8038,31622,39210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.311544,8034,31625,39216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.33087,8043,31632,39219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.331897,8047,31633,39225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.350201,8051,31634,39228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.351207,8050,31637,39233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.370918,8052,31637,39240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.371924,8059,31642,39246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.392772,8062,31646,39252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.39379,8066,31645,39256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.412128,8073,31650,39263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.413133,8075,31651,39267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.431322,8080,31656,39274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.432326,8080,31655,39277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.449603,8087,31656,39285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.451618,8087,31658,39288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.470344,8093,31661,39288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.471392,8098,31661,39288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.479457,8097,31660,39290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.502191,8100,31662,39294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.50421,8100,31659,39294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.519465,8105,31660,39298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.52149,8104,31660,39298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.540277,8107,31662,39297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.54131,8110,31660,39301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.562715,8112,31658,39302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.563766,8113,31661,39303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.580287,8114,31659,39304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.581321,8115,31660,39305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.599883,8117,31662,39312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.60191,8122,31662,39315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.620355,8124,31666,39316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.622368,8125,31665,39320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.641835,8126,31664,39318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.642854,8124,31657,39307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.660241,8125,31652,39305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.661248,8122,31649,39292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.681093,8118,31640,39285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.6821,8116,31640,39276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.69981,8113,31634,39270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.701856,8105,31632,39262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.711911,8099,31629,39249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.712917,8091,31627,39231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.730278,8082,31621,39219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.749896,8072,31619,39194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.751963,8065,31611,39182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.771731,8056,31607,39158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.773749,8049,31601,39147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.790441,8038,31597,39127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.791447,8036,31591,39121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.812155,8030,31591,39113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.813183,8025,31587,39108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.830736,8020,31584,39098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.831763,8015,31583,39097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.850317,8013,31584,39096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.851345,8013,31583,39091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.871633,8010,31581,39091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.87268,8009,31578,39091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.890218,8006,31578,39093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.891231,8006,31578,39098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.910306,8006,31577,39092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.911318,8003,31577,39099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.931847,8007,31579,39106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.932862,8009,31582,39110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.952039,8012,31578,39109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.953052,8010,31578,39106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.962706,8013,31577,39108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.981191,8010,31576,39105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.982211,8007,31574,39107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.999986,8009,31574,39107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.001996,8011,31573,39109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.021366,8011,31572,39108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.022389,8009,31575,39111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.040603,8009,31574,39113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.041642,8010,31575,39120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.060946,8013,31576,39119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.062606,8013,31579,39125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.079683,8011,31580,39132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.081697,8014,31578,39132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.101426,8010,31579,39127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.10243,8010,31578,39129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.12148,8012,31572,39126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.122497,8012,31573,39127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.140671,8013,31570,39127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.14269,8015,31568,39135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.160257,8014,31569,39132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.161366,8015,31570,39147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.180656,8023,31572,39142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.18177,8024,31570,39146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.20029,8023,31570,39144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.201317,8023,31568,39152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.220824,8024,31571,39148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.221912,8029,31571,39160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.240345,8030,31570,39150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.242362,8032,31569,39158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.260899,8031,31571,39161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.261936,8034,31571,39169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.272292,8037,31575,39168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.280878,8043,31574,39175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.301218,8045,31575,39178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.302223,8044,31574,39178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.320432,8047,31570,39172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.321436,8046,31570,39178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.341571,8049,31570,39173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.342578,8050,31573,39181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.359982,8055,31572,39187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.361006,8059,31573,39191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.380792,8059,31576,39197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.381861,8062,31571,39196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.399825,8065,31574,39198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.401906,8067,31573,39198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.420866,8068,31574,39194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.421914,8069,31574,39195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.440447,8064,31569,39181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.441458,8061,31558,39175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.459793,8052,31557,39159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.461838,8048,31544,39145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.469538,8038,31547,39129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.490683,8031,31545,39114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.492789,8022,31545,39105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.512139,8023,31542,39096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.51324,8016,31542,39086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.529522,8010,31536,39081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.531555,8005,31537,39068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.549411,8003,31531,39062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.551558,7996,31536,39055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.569715,7993,31526,39048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.571753,7991,31524,39042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.590115,7990,31519,39039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.59113,7983,31521,39038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.60991,7983,31515,39037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.611957,7979,31518,39037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.631742,7985,31517,39041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.632771,7979,31522,39042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.652259,7985,31518,39048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.653275,7983,31527,39057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.669589,7991,31533,39073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.671632,7991,31540,39087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.690245,7998,31542,39099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.691255,8000,31545,39110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.700017,8003,31547,39115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.719415,8007,31547,39117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.721435,8010,31547,39117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.74118,8013,31547,39117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.742189,8013,31547,39123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.759504,8018,31541,39131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.761522,8021,31557,39141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.78086,8025,31564,39151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.781966,8029,31570,39168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.799379,8034,31566,39170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.801486,8041,31577,39182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.820736,8044,31575,39189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.821763,8049,31581,39195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.840405,8050,31583,39195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.841413,8054,31584,39205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.861927,8057,31582,39208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.863972,8061,31588,39212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.881702,8061,31588,39215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.882734,8064,31588,39217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.900746,8064,31585,39215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.902786,8067,31589,39214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.922316,8070,31586,39218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.924389,8074,31589,39225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.931534,8073,31589,39228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.949739,8076,31596,39234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.951752,8082,31595,39239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.970514,8085,31603,39248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.972568,8088,31602,39252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.991043,8089,31603,39251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.99205,8092,31594,39243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.011958,8094,31599,39251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.013997,8092,31596,39252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.031377,8094,31602,39253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.032393,8097,31599,39258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.049847,8100,31603,39262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.051918,8105,31598,39264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.071784,8106,31607,39265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.07279,8107,31602,39267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.090326,8109,31608,39272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.091357,8109,31600,39264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.111567,8112,31601,39268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.11268,8114,31596,39269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.131783,8116,31602,39272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.132803,8117,31603,39277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.149424,8118,31609,39282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.151461,8117,31605,39284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.159265,8120,31608,39286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.161911,8122,31605,39287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.179691,8122,31606,39288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.199689,8123,31602,39284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.201829,8124,31603,39282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.221352,8124,31597,39276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.223398,8117,31593,39262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.240921,8117,31586,39251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.241957,8113,31586,39241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.259398,8112,31583,39226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.261428,8100,31584,39213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.281343,8095,31575,39202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.282453,8081,31575,39190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.301069,8080,31573,39180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.302078,8072,31571,39176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.319512,8068,31571,39163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.321623,8061,31569,39162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.340141,8061,31567,39155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.342212,8054,31566,39150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.36096,8055,31559,39136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.363184,8046,31558,39125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.381578,8046,31553,39115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.383593,8038,31552,39114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.400271,8040,31553,39112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.401289,8036,31551,39115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.410445,8040,31553,39118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.429586,8037,31555,39118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.431626,8039,31554,39126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.451606,8038,31553,39130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.452621,8043,31553,39133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.470431,8045,31556,39137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.471474,8045,31558,39143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.491129,8048,31559,39152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.493363,8049,31559,39159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.510194,8052,31560,39160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.511209,8054,31556,39158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.529519,8054,31559,39162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.531532,8057,31559,39166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.550691,8061,31561,39171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.552701,8066,31566,39179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.571374,8071,31569,39192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.57238,8072,31573,39203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.590595,8080,31581,39209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.591609,8080,31582,39213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.610431,8085,31588,39220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.61145,8087,31585,39221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.631745,8089,31581,39223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.633795,8087,31578,39221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.63996,8094,31581,39229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.659488,8092,31585,39227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.661534,8098,31587,39233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.679565,8096,31590,39240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.681593,8107,31591,39247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.700921,8103,31595,39250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.702431,8108,31592,39256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.721963,8109,31596,39261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.723999,8116,31595,39267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.740362,8112,31596,39272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.741375,8118,31600,39273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.76192,8118,31599,39276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.762929,8121,31599,39278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.781887,8120,31599,39282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.782907,8126,31601,39284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.800067,8120,31600,39288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.801184,8125,31604,39289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.821909,8123,31599,39292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.822927,8131,31602,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.840408,8129,31602,39293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.841415,8130,31601,39294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.861756,8126,31605,39301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.862765,8137,31604,39301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.870396,8132,31606,39308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.890369,8139,31608,39310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.892405,8137,31605,39314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.9123,8141,31610,39318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.913339,8140,31611,39324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.931678,8147,31614,39331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.93371,8146,31614,39330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.950486,8150,31616,39333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.951502,8151,31616,39341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.970278,8155,31620,39347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.971325,8154,31616,39349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.990869,8156,31621,39351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.991917,8153,31619,39354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.012082,8157,31621,39348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.01311,8156,31616,39344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.029691,8153,31613,39334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.03217,8151,31606,39321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.051509,8150,31607,39315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.052534,8147,31601,39301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.071026,8146,31606,39295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.07205,8143,31605,39290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.092053,8141,31607,39290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
